


央视频道,#genre#
吉林卫视,http://38.75.136.137:98/gslb/dsdqpub/jlwshd.m3u8?auth=testpub
深圳卫视,http://38.75.136.137:98/gslb/dsdqpub/szwshd.m3u8?auth=testpub
东南卫视,http://38.75.136.137:98/gslb/dsdqpub/dnwshd.m3u8?auth=testpub
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub

抓包源
江苏卫视,http://1.31.14.70:54321/hls/3/index.m3u8
江苏卫视,http://39.152.103.17:8089/tsfile/live/1038_1.m3u8
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8


浙江卫视,http://1.31.14.70:54321/hls/1/index.m3u8
浙江卫视,http://39.152.103.17:8089/tsfile/live/1037_1.m3u8
浙江卫视,http://112.46.85.60:8009/hls/34/index.m3u8

东方卫视,http://1.31.14.70:54321/hls/27/index.m3u8
东方卫视,http://39.152.103.17:8089/tsfile/live/1036_1.m3u8
东方卫视,http://112.46.85.60:8009/hls/31/index.m3u8

北京卫视,http://1.31.14.70:54321/hls/25/index.m3u8
北京卫视,http://39.152.103.17:8089/tsfile/live/1034_1.m3u8
北京卫视,http://112.46.85.60:8009/hls/35/index.m3u8

天津卫视,http://1.31.14.70:54321/hls/26/index.m3u8
天津卫视,http://39.152.103.17:8089/tsfile/live/1035_1.m3u8
天津卫视,http://112.46.85.60:8009/hls/44/index.m3u8

安徽卫视,http://39.152.103.17:8089/tsfile/live/1039_1.m3u8
安徽卫视,http://112.46.85.60:8009/hls/42/index.m3u8

湖南卫视,http://39.152.103.17:8089/tsfile/live/1040_1.m3u8
湖南卫视,http://112.46.85.60:8009/hls/32/index.m3u8


广东卫视,http://1.31.14.70:54321/hls/28/index.m3u8
广东卫视,http://39.152.103.17:8089/tsfile/live/1042_1.m3u8
广东卫视,http://112.46.85.60:8009/hls/36/index.m3u8

河北卫视,http://1.31.14.70:54321/hls/18/index.m3u8

吉林卫视,http://1.31.14.70:54321/hls/5/index.m3u8
吉林卫视,http://112.46.85.60:8009/hls/48/index.m3u8

辽宁卫视,http://39.152.103.17:8089/tsfile/live/1024_1.m3u8

海南卫视,http://39.152.103.17:8089/tsfile/live/1046_1.m3u8
苏州本地,#genre#
新闻综合,https://live-auth.51kandianshi.com/szgd/csztv1.m3u8 
新闻综合,rtmp://csztv.2500sz.com/live/c01 
社会经济,https://live-auth.51kandianshi.com/szgd/csztv2.m3u8 
社会经济,rtmp://csztv.2500sz.com/live/c02 
文化生活,https://live-auth.51kandianshi.com/szgd/csztv3.m3u8 
